     0.99873E+00    -0.15394E-02     0.39114E-02     0.00000E+00     0.79937E+00
     0.99942E+00    -0.13053E-02     0.10137E-01     0.00000E+00     0.79979E+00
     0.10001E+01    -0.10466E-02     0.16265E-01     0.00000E+00     0.80029E+00
     0.10008E+01    -0.78361E-03     0.22277E-01     0.00000E+00     0.80085E+00
     0.10015E+01    -0.51043E-03     0.28151E-01     0.00000E+00     0.80148E+00
     0.10022E+01    -0.23183E-03     0.33873E-01     0.00000E+00     0.80216E+00
     0.10028E+01     0.48015E-04     0.39431E-01     0.00000E+00     0.80287E+00
     0.10034E+01     0.32216E-03     0.44816E-01     0.00000E+00     0.80360E+00
     0.10039E+01     0.58540E-03     0.50016E-01     0.00000E+00     0.80435E+00
     0.10044E+01     0.83398E-03     0.55020E-01     0.00000E+00     0.80510E+00
     0.10048E+01     0.10628E-02     0.59814E-01     0.00000E+00     0.80584E+00
     0.10050E+01     0.12687E-02     0.64382E-01     0.00000E+00     0.80656E+00
     0.10053E+01     0.14492E-02     0.68707E-01     0.00000E+00     0.80724E+00
     0.10054E+01     0.15989E-02     0.72773E-01     0.00000E+00     0.80787E+00
     0.10054E+01     0.17098E-02     0.76591E-01     0.00000E+00     0.80845E+00
     0.10053E+01     0.17967E-02     0.80182E-01     0.00000E+00     0.80899E+00
     0.10052E+01     0.18693E-02     0.83556E-01     0.00000E+00     0.80947E+00
     0.10049E+01     0.19211E-02     0.86707E-01     0.00000E+00     0.80990E+00
     0.10046E+01     0.19495E-02     0.89601E-01     0.00000E+00     0.81027E+00
     0.10043E+01     0.19511E-02     0.92180E-01     0.00000E+00     0.81057E+00
     0.10038E+01     0.19159E-02     0.94384E-01     0.00000E+00     0.81077E+00
     0.10033E+01     0.18594E-02     0.96158E-01     0.00000E+00     0.81086E+00
     0.10027E+01     0.17437E-02     0.97473E-01     0.00000E+00     0.81084E+00
     0.10021E+01     0.16012E-02     0.98322E-01     0.00000E+00     0.81072E+00
     0.10015E+01     0.14388E-02     0.98766E-01     0.00000E+00     0.81053E+00
     0.10008E+01     0.12521E-02     0.98908E-01     0.00000E+00     0.81023E+00
     0.10002E+01     0.10670E-02     0.98889E-01     0.00000E+00     0.80991E+00
     0.99959E+00     0.91689E-03     0.98777E-01     0.00000E+00     0.80959E+00
     0.99904E+00     0.78317E-03     0.98365E-01     0.00000E+00     0.80925E+00
     0.99850E+00     0.63722E-03     0.97480E-01     0.00000E+00     0.80883E+00
     0.99797E+00     0.45810E-03     0.96044E-01     0.00000E+00     0.80830E+00
     0.99745E+00     0.24290E-03     0.94064E-01     0.00000E+00     0.80767E+00
     0.99693E+00     0.18536E-05     0.91585E-01     0.00000E+00     0.80696E+00
