     0.10044E+01     0.42883E-02     0.61830E-02     0.00000E+00     0.15074E+01
     0.10023E+01     0.20101E-02     0.13137E-01     0.00000E+00     0.15040E+01
     0.10002E+01    -0.30648E-03     0.20023E-01     0.00000E+00     0.15007E+01
     0.99811E+00    -0.26064E-02     0.26766E-01     0.00000E+00     0.14975E+01
     0.99605E+00    -0.48378E-02     0.33310E-01     0.00000E+00     0.14944E+01
     0.99409E+00    -0.69519E-02     0.39603E-01     0.00000E+00     0.14916E+01
     0.99229E+00    -0.89005E-02     0.45598E-01     0.00000E+00     0.14892E+01
     0.99069E+00    -0.10625E-01     0.51263E-01     0.00000E+00     0.14871E+01
     0.98936E+00    -0.12055E-01     0.56582E-01     0.00000E+00     0.14854E+01
     0.98834E+00    -0.13140E-01     0.61565E-01     0.00000E+00     0.14843E+01
     0.98763E+00    -0.13889E-01     0.66227E-01     0.00000E+00     0.14838E+01
     0.98716E+00    -0.14372E-01     0.70573E-01     0.00000E+00     0.14836E+01
     0.98685E+00    -0.14706E-01     0.74597E-01     0.00000E+00     0.14836E+01
     0.98667E+00    -0.14858E-01     0.78280E-01     0.00000E+00     0.14838E+01
     0.98664E+00    -0.14910E-01     0.81600E-01     0.00000E+00     0.14843E+01
     0.98667E+00    -0.14756E-01     0.84560E-01     0.00000E+00     0.14850E+01
     0.98697E+00    -0.14407E-01     0.87145E-01     0.00000E+00     0.14859E+01
     0.98750E+00    -0.13815E-01     0.89361E-01     0.00000E+00     0.14871E+01
     0.98822E+00    -0.12985E-01     0.91218E-01     0.00000E+00     0.14886E+01
     0.98915E+00    -0.11928E-01     0.92718E-01     0.00000E+00     0.14905E+01
     0.99027E+00    -0.10675E-01     0.93865E-01     0.00000E+00     0.14925E+01
     0.99151E+00    -0.92748E-02     0.94677E-01     0.00000E+00     0.14948E+01
     0.99284E+00    -0.77909E-02     0.95215E-01     0.00000E+00     0.14971E+01
     0.99417E+00    -0.62857E-02     0.95409E-01     0.00000E+00     0.14994E+01
     0.99549E+00    -0.48065E-02     0.95337E-01     0.00000E+00     0.15015E+01
     0.99677E+00    -0.33574E-02     0.95109E-01     0.00000E+00     0.15036E+01
     0.99804E+00    -0.19002E-02     0.94808E-01     0.00000E+00     0.15057E+01
     0.99937E+00    -0.39098E-03     0.94243E-01     0.00000E+00     0.15079E+01
     0.10008E+01     0.11876E-02     0.93290E-01     0.00000E+00     0.15101E+01
     0.10022E+01     0.28193E-02     0.91921E-01     0.00000E+00     0.15123E+01
     0.10037E+01     0.44696E-02     0.90176E-01     0.00000E+00     0.15145E+01
     0.10052E+01     0.61015E-02     0.88105E-01     0.00000E+00     0.15167E+01
     0.10067E+01     0.76844E-02     0.85746E-01     0.00000E+00     0.15187E+01
     0.10081E+01     0.91937E-02     0.83112E-01     0.00000E+00     0.15206E+01
     0.10094E+01     0.10599E-01     0.80202E-01     0.00000E+00     0.15224E+01
     0.10105E+01     0.11855E-01     0.77001E-01     0.00000E+00     0.15239E+01
