     0.10000E+01     0.00000E+00     0.62790E-02     0.00000E+00     0.50002E+00
     0.10000E+01     0.00000E+00     0.12533E-01     0.00000E+00     0.50012E+00
     0.10000E+01     0.00000E+00     0.18738E-01     0.00000E+00     0.50030E+00
     0.10000E+01     0.00000E+00     0.24869E-01     0.00000E+00     0.50055E+00
     0.10000E+01     0.00000E+00     0.30902E-01     0.00000E+00     0.50087E+00
     0.10000E+01     0.00000E+00     0.36812E-01     0.00000E+00     0.50125E+00
     0.10000E+01     0.00000E+00     0.42578E-01     0.00000E+00     0.50169E+00
     0.10000E+01     0.00000E+00     0.48175E-01     0.00000E+00     0.50219E+00
     0.10000E+01     0.00000E+00     0.53583E-01     0.00000E+00     0.50273E+00
     0.10000E+01     0.00000E+00     0.58778E-01     0.00000E+00     0.50331E+00
     0.10000E+01     0.00000E+00     0.63742E-01     0.00000E+00     0.50391E+00
     0.10000E+01     0.00000E+00     0.68455E-01     0.00000E+00     0.50453E+00
     0.10000E+01     0.00000E+00     0.72897E-01     0.00000E+00     0.50515E+00
     0.10000E+01     0.00000E+00     0.77051E-01     0.00000E+00     0.50578E+00
     0.10000E+01     0.00000E+00     0.80902E-01     0.00000E+00     0.50639E+00
     0.10000E+01     0.00000E+00     0.84433E-01     0.00000E+00     0.50698E+00
     0.10000E+01     0.00000E+00     0.87631E-01     0.00000E+00     0.50754E+00
     0.10000E+01     0.00000E+00     0.90483E-01     0.00000E+00     0.50806E+00
     0.10000E+01     0.00000E+00     0.92978E-01     0.00000E+00     0.50853E+00
     0.10000E+01     0.00000E+00     0.95106E-01     0.00000E+00     0.50894E+00
     0.10000E+01     0.00000E+00     0.96858E-01     0.00000E+00     0.50930E+00
     0.10000E+01     0.00000E+00     0.98229E-01     0.00000E+00     0.50958E+00
     0.10000E+01     0.00000E+00     0.99211E-01     0.00000E+00     0.50979E+00
     0.10000E+01     0.00000E+00     0.99803E-01     0.00000E+00     0.50993E+00
     0.10000E+01     0.00000E+00     0.10000E+00     0.00000E+00     0.50999E+00
     0.10000E+01     0.00000E+00     0.99803E-01     0.00000E+00     0.50997E+00
